date,building_id,building_name,country,battery_id,battery_tech,battery_type,eu_compliant,strategy,capacity_kwh,pv_capacity_kwp,pv_generation_kwh,pv_to_load_kwh,pv_charge_kwh,grid_charge_kwh,charge_kwh,discharge_kwh,soc_start_percent,soc_end_percent,soc_target_percent,round_trip_efficiency_percent,cycle_depth_percent,cumulative_cycles,cost_avoided_eur,grid_charge_cost_eur,demand_reduction_eur,net_savings_eur,co2_avoided_kg,battery_health_percent,grid_price_peak_eur_kwh,grid_price_offpeak_eur_kwh,is_simulated
2025-01-06,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,50.85,50.85,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-07,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,49.27,49.27,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-08,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,56.99,56.99,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-09,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,45.95,45.95,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-10,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,42.24,42.24,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-11,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,56.84,56.84,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-01-12,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,53.1,53.1,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-01-13,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,68.43,68.43,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-14,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,66.86,66.86,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-15,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,66.63,66.63,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-16,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,89.21,89.21,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-17,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,74.93,74.93,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-18,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,51.29,51.29,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-01-19,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,66.5,66.5,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-01-20,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,82.17,82.17,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-21,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,59.41,59.41,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-22,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,62.44,62.44,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-23,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,67.64,67.64,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-24,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,96.0,96.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-25,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,74.66,74.66,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-01-26,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,72.35,72.35,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-01-27,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,79.53,79.53,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-28,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,73.97,73.97,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-29,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,99.18,99.18,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-30,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,84.9,84.9,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-01-31,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,96.52,96.52,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-01,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,72.58,72.58,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-02-02,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,98.09,98.09,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-02-03,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,90.92,90.92,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-04,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,119.72,119.72,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-05,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,120.97,120.97,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-06,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,89.48,89.48,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-07,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,115.46,115.46,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-08,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,118.85,118.85,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-02-09,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,110.46,110.46,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-02-10,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,100.4,100.4,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-11,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,111.31,111.31,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-12,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,118.52,118.52,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-13,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,97.32,97.32,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-14,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,98.55,98.55,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-15,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,121.15,121.15,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-02-16,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,108.75,108.75,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-02-17,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,107.08,107.08,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-18,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,131.55,131.55,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-19,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,145.65,145.65,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-20,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,102.65,102.65,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-21,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,125.63,125.63,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-22,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,118.72,118.72,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-02-23,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,157.69,157.69,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-02-24,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,131.78,131.78,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-25,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,116.58,116.58,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-26,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,158.49,158.49,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-27,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,101.05,101.05,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-02-28,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,155.57,155.57,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-01,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,151.53,151.53,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-03-02,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,134.06,134.06,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-03-03,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,185.21,185.21,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-04,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,166.88,166.88,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-05,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,141.0,141.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-06,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,194.98,194.98,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-07,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,174.15,174.15,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-08,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,141.12,141.12,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-03-09,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,181.66,181.66,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-03-10,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,169.78,169.78,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-11,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,204.72,204.72,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-12,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,178.31,178.31,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-13,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,162.12,162.12,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-14,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,206.99,206.99,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-15,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,195.93,195.93,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-03-16,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,167.48,167.48,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-03-17,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,220.02,220.02,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-18,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,175.76,175.76,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-19,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,202.85,202.85,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-20,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,174.84,174.84,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-21,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,185.65,185.65,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-22,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,208.88,208.88,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-03-23,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,229.98,229.98,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-03-24,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,247.25,247.25,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-25,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,196.59,196.59,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-26,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,218.28,218.28,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-27,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,223.17,223.17,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-28,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,185.76,185.76,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-03-29,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,253.03,253.03,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-03-30,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,191.89,191.89,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2713,0.0694,False
2025-03-31,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,208.57,208.57,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.3192,0.0694,False
2025-04-01,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,272.09,272.09,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.285,0.062,False
2025-04-02,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,219.41,219.41,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.285,0.062,False
2025-04-03,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,301.0,301.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.285,0.062,False
2025-04-04,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,267.56,267.56,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.285,0.062,False
2025-04-05,B001,Berliner Bürogebäude Alpha,DE,B001_BATT_01,CATL_LFP_200,LFP,True,self_consumption,200.0,120.0,249.68,249.68,0.0,0.0,0.0,0.0,10.0,10.0,20.0,94.5,0.0,22.538,0.0,0.0,0.0,0.0,0.0,99.96,0.2422,0.062,False
